Precinct,1st Choice,2nd Choice,3rd Choice,count
MINNEAPOLIS W-12 P-12,Steffanie Musich,Bill Shroyer,Andrea Fahrenkrug,1
MINNEAPOLIS W-12 P-12,Andrea Fahrenkrug,Steffanie Musich,Bill Shroyer,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Bill Shroyer,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Andrea Fahrenkrug,Steffanie Musich,Bill Shroyer,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,undervote,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,undervote,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Andrea Fahrenkrug,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Bill Shroyer,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Andrea Fahrenkrug,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Andrea Fahrenkrug,undervote,1
MINNEAPOLIS W-12 P-12,undervote,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Bill Shroyer,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,UWI,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Bill Shroyer,undervote,1
MINNEAPOLIS W-12 P-12,Bill Shroyer,Steffanie Musich,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Andrea Fahrenkrug,undervote,1
MINNEAPOLIS W-12 P-12,Bill Shroyer,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,undervote,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Andrea Fahrenkrug,Steffanie Musich,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Andrea Fahrenkrug,Bill Shroyer,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Andrea Fahrenkrug,Bill Shroyer,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Bill Shroyer,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Andrea Fahrenkrug,undervote,1
MINNEAPOLIS W-12 P-12,Andrea Fahrenkrug,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Bill Shroyer,undervote,1
MINNEAPOLIS W-12 P-12,Andrea Fahrenkrug,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Andrea Fahrenkrug,Steffanie Musich,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Andrea Fahrenkrug,Bill Shroyer,1
MINNEAPOLIS W-12 P-12,Bill Shroyer,undervote,undervote,1
MINNEAPOLIS W-12 P-12,undervote,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Bill Shroyer,Steffanie Musich,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Andrea Fahrenkrug,Bill Shroyer,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Bill Shroyer,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Andrea Fahrenkrug,undervote,1
MINNEAPOLIS W-12 P-12,undervote,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Andrea Fahrenkrug,Bill Shroyer,Steffanie Musich,1
MINNEAPOLIS W-12 P-12,Bill Shroyer,Steffanie Musich,Andrea Fahrenkrug,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Bill Shroyer,Steffanie Musich,Andrea Fahrenkrug,1
MINNEAPOLIS W-12 P-12,Andrea Fahrenkrug,Bill Shroyer,Steffanie Musich,1
MINNEAPOLIS W-12 P-12,Andrea Fahrenkrug,Steffanie Musich,Bill Shroyer,1
MINNEAPOLIS W-12 P-12,Andrea Fahrenkrug,Bill Shroyer,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Bill Shroyer,Andrea Fahrenkrug,1
MINNEAPOLIS W-12 P-12,Andrea Fahrenkrug,Bill Shroyer,Steffanie Musich,1
MINNEAPOLIS W-12 P-12,undervote,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Bill Shroyer,Andrea Fahrenkrug,Steffanie Musich,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Bill Shroyer,Andrea Fahrenkrug,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Bill Shroyer,Andrea Fahrenkrug,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Andrea Fahrenkrug,Bill Shroyer,1
MINNEAPOLIS W-12 P-12,Bill Shroyer,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Bill Shroyer,Andrea Fahrenkrug,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Andrea Fahrenkrug,undervote,1
MINNEAPOLIS W-12 P-12,Bill Shroyer,Steffanie Musich,Andrea Fahrenkrug,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,undervote,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Andrea Fahrenkrug,Steffanie Musich,undervote,1
MINNEAPOLIS W-12 P-12,undervote,undervote,undervote,1
MINNEAPOLIS W-12 P-12,undervote,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Bill Shroyer,Andrea Fahrenkrug,1
MINNEAPOLIS W-12 P-12,undervote,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Andrea Fahrenkrug,Steffanie Musich,Bill Shroyer,1
MINNEAPOLIS W-12 P-12,undervote,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Bill Shroyer,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Bill Shroyer,Steffanie Musich,undervote,1
MINNEAPOLIS W-12 P-12,undervote,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Bill Shroyer,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Bill Shroyer,undervote,1
MINNEAPOLIS W-12 P-12,Bill Shroyer,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,undervote,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Bill Shroyer,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Andrea Fahrenkrug,Bill Shroyer,1
MINNEAPOLIS W-12 P-12,Andrea Fahrenkrug,Steffanie Musich,Bill Shroyer,1
MINNEAPOLIS W-12 P-12,Bill Shroyer,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Bill Shroyer,undervote,1
MINNEAPOLIS W-12 P-12,Andrea Fahrenkrug,Steffanie Musich,Bill Shroyer,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Bill Shroyer,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Andrea Fahrenkrug,Steffanie Musich,Bill Shroyer,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Bill Shroyer,Andrea Fahrenkrug,Steffanie Musich,1
MINNEAPOLIS W-12 P-12,Bill Shroyer,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Andrea Fahrenkrug,Bill Shroyer,1
MINNEAPOLIS W-12 P-12,Andrea Fahrenkrug,Bill Shroyer,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Bill Shroyer,Andrea Fahrenkrug,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Bill Shroyer,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Andrea Fahrenkrug,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Andrea Fahrenkrug,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Andrea Fahrenkrug,Bill Shroyer,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Andrea Fahrenkrug,undervote,1
MINNEAPOLIS W-12 P-12,undervote,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Bill Shroyer,UWI,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Andrea Fahrenkrug,Bill Shroyer,1
MINNEAPOLIS W-12 P-12,undervote,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Andrea Fahrenkrug,Bill Shroyer,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Andrea Fahrenkrug,undervote,1
MINNEAPOLIS W-12 P-12,UWI,undervote,undervote,1
MINNEAPOLIS W-12 P-12,UWI,UWI,UWI,1
MINNEAPOLIS W-12 P-12,Andrea Fahrenkrug,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Andrea Fahrenkrug,Bill Shroyer,1
MINNEAPOLIS W-12 P-12,Andrea Fahrenkrug,Bill Shroyer,Steffanie Musich,1
MINNEAPOLIS W-12 P-12,undervote,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Andrea Fahrenkrug,undervote,1
MINNEAPOLIS W-12 P-12,undervote,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Bill Shroyer,Steffanie Musich,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Bill Shroyer,undervote,1
MINNEAPOLIS W-12 P-12,Bill Shroyer,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Bill Shroyer,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Bill Shroyer,Andrea Fahrenkrug,Steffanie Musich,1
MINNEAPOLIS W-12 P-12,Bill Shroyer,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Bill Shroyer,Steffanie Musich,Andrea Fahrenkrug,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Andrea Fahrenkrug,Steffanie Musich,undervote,1
MINNEAPOLIS W-12 P-12,Bill Shroyer,Andrea Fahrenkrug,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Andrea Fahrenkrug,Bill Shroyer,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Bill Shroyer,Andrea Fahrenkrug,1
MINNEAPOLIS W-12 P-12,Bill Shroyer,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,undervote,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Andrea Fahrenkrug,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Andrea Fahrenkrug,Steffanie Musich,Bill Shroyer,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Andrea Fahrenkrug,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Bill Shroyer,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Bill Shroyer,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Bill Shroyer,Andrea Fahrenkrug,1
MINNEAPOLIS W-12 P-12,Andrea Fahrenkrug,Bill Shroyer,Steffanie Musich,1
MINNEAPOLIS W-12 P-12,undervote,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Andrea Fahrenkrug,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Andrea Fahrenkrug,Bill Shroyer,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Andrea Fahrenkrug,Bill Shroyer,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Andrea Fahrenkrug,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Bill Shroyer,Steffanie Musich,Andrea Fahrenkrug,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Andrea Fahrenkrug,Bill Shroyer,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Andrea Fahrenkrug,Bill Shroyer,1
MINNEAPOLIS W-12 P-12,undervote,undervote,undervote,1
MINNEAPOLIS W-12 P-12,undervote,undervote,undervote,1
MINNEAPOLIS W-12 P-12,undervote,undervote,undervote,1
MINNEAPOLIS W-12 P-12,undervote,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,undervote,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Bill Shroyer,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Andrea Fahrenkrug,Bill Shroyer,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Bill Shroyer,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Bill Shroyer,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Andrea Fahrenkrug,Steffanie Musich,Bill Shroyer,1
MINNEAPOLIS W-12 P-12,undervote,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Bill Shroyer,Andrea Fahrenkrug,1
MINNEAPOLIS W-12 P-12,undervote,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Bill Shroyer,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Andrea Fahrenkrug,Bill Shroyer,1
MINNEAPOLIS W-12 P-12,undervote,undervote,undervote,1
MINNEAPOLIS W-12 P-12,undervote,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Bill Shroyer,Andrea Fahrenkrug,1
MINNEAPOLIS W-12 P-12,Bill Shroyer,Steffanie Musich,Andrea Fahrenkrug,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,undervote,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Andrea Fahrenkrug,undervote,1
MINNEAPOLIS W-12 P-12,undervote,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Bill Shroyer,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Bill Shroyer,undervote,1
MINNEAPOLIS W-12 P-12,undervote,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Bill Shroyer,Andrea Fahrenkrug,undervote,1
MINNEAPOLIS W-12 P-12,Bill Shroyer,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Andrea Fahrenkrug,Bill Shroyer,Steffanie Musich,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Andrea Fahrenkrug,undervote,1
MINNEAPOLIS W-12 P-12,undervote,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Bill Shroyer,Andrea Fahrenkrug,undervote,1
MINNEAPOLIS W-12 P-12,Bill Shroyer,Steffanie Musich,Andrea Fahrenkrug,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Andrea Fahrenkrug,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Bill Shroyer,Andrea Fahrenkrug,1
MINNEAPOLIS W-12 P-12,Andrea Fahrenkrug,Steffanie Musich,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Bill Shroyer,Andrea Fahrenkrug,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Andrea Fahrenkrug,Bill Shroyer,1
MINNEAPOLIS W-12 P-12,undervote,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Andrea Fahrenkrug,Bill Shroyer,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Bill Shroyer,Andrea Fahrenkrug,1
MINNEAPOLIS W-12 P-12,undervote,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Andrea Fahrenkrug,Bill Shroyer,undervote,1
MINNEAPOLIS W-12 P-12,Andrea Fahrenkrug,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,undervote,undervote,undervote,1
MINNEAPOLIS W-12 P-12,undervote,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Bill Shroyer,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Bill Shroyer,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Bill Shroyer,Steffanie Musich,Andrea Fahrenkrug,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Bill Shroyer,Andrea Fahrenkrug,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Andrea Fahrenkrug,Bill Shroyer,1
MINNEAPOLIS W-12 P-12,Andrea Fahrenkrug,Steffanie Musich,Steffanie Musich,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Bill Shroyer,undervote,1
MINNEAPOLIS W-12 P-12,Bill Shroyer,Andrea Fahrenkrug,undervote,1
MINNEAPOLIS W-12 P-12,Bill Shroyer,Andrea Fahrenkrug,Steffanie Musich,1
MINNEAPOLIS W-12 P-12,Andrea Fahrenkrug,Bill Shroyer,Steffanie Musich,1
MINNEAPOLIS W-12 P-12,Bill Shroyer,Andrea Fahrenkrug,undervote,1
MINNEAPOLIS W-12 P-12,undervote,undervote,undervote,1
MINNEAPOLIS W-12 P-12,undervote,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Andrea Fahrenkrug,Bill Shroyer,Steffanie Musich,1
MINNEAPOLIS W-12 P-12,Bill Shroyer,Andrea Fahrenkrug,Steffanie Musich,1
MINNEAPOLIS W-12 P-12,undervote,undervote,undervote,1
MINNEAPOLIS W-12 P-12,undervote,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Bill Shroyer,Andrea Fahrenkrug,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Bill Shroyer,Andrea Fahrenkrug,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Andrea Fahrenkrug,Bill Shroyer,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Andrea Fahrenkrug,Bill Shroyer,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Andrea Fahrenkrug,undervote,1
MINNEAPOLIS W-12 P-12,Bill Shroyer,Andrea Fahrenkrug,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Bill Shroyer,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,undervote,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Andrea Fahrenkrug,Steffanie Musich,Bill Shroyer,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Bill Shroyer,Andrea Fahrenkrug,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Bill Shroyer,Andrea Fahrenkrug,1
MINNEAPOLIS W-12 P-12,undervote,undervote,undervote,1
MINNEAPOLIS W-12 P-12,undervote,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Andrea Fahrenkrug,Bill Shroyer,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Andrea Fahrenkrug,Bill Shroyer,1
MINNEAPOLIS W-12 P-12,undervote,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Bill Shroyer,Andrea Fahrenkrug,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,UWI,Andrea Fahrenkrug,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,undervote,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Bill Shroyer,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,undervote,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Bill Shroyer,Andrea Fahrenkrug,1
MINNEAPOLIS W-12 P-12,Bill Shroyer,Steffanie Musich,Andrea Fahrenkrug,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Bill Shroyer,Andrea Fahrenkrug,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,undervote,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Andrea Fahrenkrug,Bill Shroyer,1
MINNEAPOLIS W-12 P-12,Andrea Fahrenkrug,undervote,undervote,1
MINNEAPOLIS W-12 P-12,undervote,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Bill Shroyer,Andrea Fahrenkrug,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Andrea Fahrenkrug,Bill Shroyer,1
MINNEAPOLIS W-12 P-12,undervote,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Bill Shroyer,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,undervote,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Bill Shroyer,Andrea Fahrenkrug,1
MINNEAPOLIS W-12 P-12,Bill Shroyer,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Bill Shroyer,Andrea Fahrenkrug,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Andrea Fahrenkrug,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Bill Shroyer,Andrea Fahrenkrug,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Andrea Fahrenkrug,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Andrea Fahrenkrug,Steffanie Musich,Bill Shroyer,1
MINNEAPOLIS W-12 P-12,Bill Shroyer,Steffanie Musich,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Bill Shroyer,Andrea Fahrenkrug,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Bill Shroyer,Andrea Fahrenkrug,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Andrea Fahrenkrug,Bill Shroyer,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Bill Shroyer,undervote,1
MINNEAPOLIS W-12 P-12,Bill Shroyer,Andrea Fahrenkrug,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Andrea Fahrenkrug,Bill Shroyer,1
MINNEAPOLIS W-12 P-12,undervote,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Bill Shroyer,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Andrea Fahrenkrug,undervote,1
MINNEAPOLIS W-12 P-12,Bill Shroyer,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Bill Shroyer,Andrea Fahrenkrug,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Andrea Fahrenkrug,Bill Shroyer,1
MINNEAPOLIS W-12 P-12,undervote,undervote,undervote,1
MINNEAPOLIS W-12 P-12,undervote,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Andrea Fahrenkrug,Bill Shroyer,1
MINNEAPOLIS W-12 P-12,undervote,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Andrea Fahrenkrug,Bill Shroyer,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,undervote,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Bill Shroyer,Steffanie Musich,Andrea Fahrenkrug,1
MINNEAPOLIS W-12 P-12,Andrea Fahrenkrug,Bill Shroyer,Steffanie Musich,1
MINNEAPOLIS W-12 P-12,undervote,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Bill Shroyer,undervote,1
MINNEAPOLIS W-12 P-12,undervote,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Andrea Fahrenkrug,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Bill Shroyer,undervote,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,Andrea Fahrenkrug,Bill Shroyer,1
MINNEAPOLIS W-12 P-12,Steffanie Musich,undervote,undervote,1
MINNEAPOLIS W-12 P-12,undervote,undervote,undervote,1
MINNEAPOLIS W-12 P-12,undervote,undervote,undervote,1
